pier_id,label,pier_type,x,y,x_rel,y_rel,symbol_x0,symbol_y0,symbol_x1,symbol_y1
VP18688,P14,SAP,1388.024963,2080.212158,0.411877,0.872572,1385.72998,2079.040039,1390.439941,2083.75
VP18689,P15,SAP,1373.114929,2080.182251,0.407453,0.87256,1370.910034,2079.040039,1375.619995,2083.75
VP18690,P16,SAPE,1360.424866,2080.062256,0.403687,0.872509,1357.530029,2078.410156,1363.5,2084.379883
VP18691,P17,SAPE,1349.804871,2080.1521,0.400536,0.872547,1346.880005,2078.410156,1352.849976,2084.379883
VP18692,P1,SAPE,1874.174866,1755.041504,0.556135,0.736175,1871.25,1753.210083,1877.219971,1759.180054
VP18693,P2,SAPE,1863.524841,1755.071533,0.552975,0.736188,1860.599976,1753.210083,1866.569946,1759.180054
VP18694,P3,SAP,1850.804871,1755.071533,0.5492,0.736188,1848.51001,1753.810059,1853.219971,1758.52002
VP18695,P4,SAP,1835.954895,1755.071533,0.544794,0.736188,1833.689941,1753.810059,1838.399902,1758.52002
VP18696,P5,SAP,1821.134949,1755.101562,0.540396,0.7362,1818.869995,1753.810059,1823.579956,1758.52002
VP18697,P6,SAP,1804.304871,1755.071533,0.535402,0.736188,1801.97998,1753.810059,1806.689941,1758.52002
VP18698,P7,SAP,1789.424866,1755.101562,0.530987,0.7362,1787.189941,1753.810059,1791.899902,1758.52002
VP18699,P8,SAP,1772.59491,1755.131531,0.525993,0.736213,1770.299927,1753.810059,1775.009888,1758.52002
VP18700,P9,SMP,1756.454895,1755.101562,0.521203,0.7362,1753.859985,1753.51001,1759.22998,1758.880005
VP18701,P10,SAP,1740.404846,1754.922241,0.516441,0.736125,1738.109985,1753.810059,1742.819946,1758.52002
VP18702,P11,SAP,1723.484924,1755.042236,0.51142,0.736175,1721.219971,1753.810059,1725.929932,1758.52002
VP18703,P12,SAP,1708.754944,1754.982239,0.507049,0.73615,1706.400024,1753.810059,1711.109985,1758.52002
VP18704,P13,SAP,1691.774841,1754.982239,0.50201,0.73615,1689.51001,1753.810059,1694.219971,1758.52002
VP18705,P14,SAP,1676.954895,1755.012207,0.497613,0.736163,1674.689941,1753.810059,1679.399902,1758.52002
VP18706,P15,SAP,1662.164856,1754.952209,0.493224,0.736138,1659.900024,1753.810059,1664.609985,1758.52002
VP18707,P16,SAP,1649.414856,1754.922241,0.489441,0.736125,1647.150024,1753.810059,1651.859985,1758.52002
VP18708,P17,SAPEND,1638.794861,1754.922241,0.486289,0.736125,1637.429932,1753.210083,1640.25,1759.180054
VP18709,P1,SAPE,1878.674866,1762.121521,0.55747,0.739145,1875.75,1760.26001,1881.719971,1766.26001
VP18710,P2,SAPE,1868.024841,1762.151489,0.55431,0.739158,1865.099976,1760.26001,1871.069946,1766.26001
VP18711,P3,SAP,1855.304871,1762.121521,0.550536,0.739145,1853.01001,1760.890015,1857.719971,1765.599976
VP18712,P4,SAP,1840.454895,1762.151489,0.546129,0.739158,1838.189941,1760.890015,1842.899902,1765.599976
VP18713,P5,SAP,1825.634949,1762.151489,0.541731,0.739158,1823.369995,1760.890015,1828.079956,1765.599976
VP18714,P6,SAP,1808.804871,1762.151489,0.536737,0.739158,1806.47998,1760.890015,1811.189941,1765.599976
VP18715,P7,SAP,1793.894958,1762.181519,0.532313,0.73917,1791.660034,1760.890015,1796.369995,1765.599976
VP18716,P8,SAP,1777.06488,1762.181519,0.527319,0.73917,1774.77002,1760.890015,1779.47998,1765.599976
VP18717,P9,SMP,1760.954895,1762.181519,0.522539,0.73917,1758.359985,1760.590088,1763.699951,1765.930054
VP18718,P10,SAP,1744.904846,1761.972229,0.517776,0.739082,1742.609985,1760.890015,1747.319946,1765.599976
VP18719,P11,SAP,1727.984924,1762.122192,0.512755,0.739145,1725.719971,1760.890015,1730.429932,1765.599976
VP18720,P12,SAP,1713.254944,1762.062195,0.508384,0.73912,1710.900024,1760.890015,1715.609985,1765.599976
VP18721,P13,SAP,1696.274841,1762.062195,0.503346,0.73912,1694.01001,1760.890015,1698.719971,1765.599976
VP18722,P14,SAP,1681.454895,1762.092224,0.498948,0.739133,1679.189941,1760.890015,1683.899902,1765.599976
VP18723,P15,SAP,1666.664856,1762.032227,0.494559,0.739107,1664.400024,1760.890015,1669.109985,1765.599976
VP18724,P16,SAP,1653.914856,1761.972229,0.490776,0.739082,1651.650024,1760.890015,1656.359985,1765.599976
VP18725,P17,SAPEND,1643.294861,1761.972229,0.487625,0.739082,1641.929932,1760.26001,1644.75,1766.26001
VP18726,P1,SAPE,1879.994934,1769.201538,0.557862,0.742115,1877.069946,1767.340088,1883.039917,1773.310059
VP18727,P2,SAPE,1869.34491,1769.231506,0.554702,0.742127,1866.419922,1767.340088,1872.390015,1773.310059
VP18728,P3,SAP,1856.624939,1769.201538,0.550927,0.742115,1854.329956,1767.970093,1859.039917,1772.680054
VP18729,P4,SAP,1841.774841,1769.231506,0.546521,0.742127,1839.51001,1767.970093,1844.219971,1772.680054
VP18730,P5,SAP,1826.954895,1769.231506,0.542123,0.742127,1824.689941,1767.970093,1829.399902,1772.680054
VP18731,P6,SAP,1810.124939,1769.231506,0.537129,0.742127,1807.799927,1767.970093,1812.509888,1772.680054
VP18732,P7,SAP,1795.244934,1769.261475,0.532714,0.74214,1793.01001,1767.970093,1797.719971,1772.680054
VP18733,P8,SAP,1778.414856,1769.261475,0.52772,0.74214,1776.119995,1767.970093,1780.829956,1772.680054
VP18734,P9,SMP,1762.274841,1769.261475,0.52293,0.74214,1759.679932,1767.640015,1765.049927,1773.01001
VP18735,P10,SAP,1746.224915,1769.052246,0.518168,0.742052,1743.929932,1767.970093,1748.639893,1772.680054
VP18736,P11,SAP,1729.304871,1769.172241,0.513147,0.742102,1727.040039,1767.970093,1731.75,1772.680054
VP18737,P12,SAP,1714.57489,1769.112244,0.508776,0.742077,1712.219971,1767.970093,1716.929932,1772.680054
VP18738,P13,SAP,1697.59491,1769.112244,0.503737,0.742077,1695.329956,1767.970093,1700.039917,1772.680054
VP18739,P14,SAP,1682.774841,1769.142212,0.49934,0.74209,1680.51001,1767.970093,1685.219971,1772.680054
VP18740,P15,SAP,1667.984924,1769.082214,0.494951,0.742065,1665.719971,1767.970093,1670.429932,1772.680054
VP18741,P16,SAP,1655.234924,1769.052246,0.491168,0.742052,1652.969971,1767.970093,1657.679932,1772.680054
VP18742,P17,SAPEND,1644.614929,1769.052246,0.488016,0.742052,1643.25,1767.340088,1646.069946,1773.310059
VP18743,P1,SAPE,1884.494934,1776.251526,0.559197,0.745072,1881.569946,1774.420044,1887.539917,1780.390015
VP18744,P2,SAPE,1873.84491,1776.281494,0.556037,0.745085,1870.919922,1774.420044,1876.890015,1780.390015
VP18745,P3,SAP,1861.124939,1776.281494,0.552263,0.745085,1858.829956,1775.02002,1863.539917,1779.72998
VP18746,P4,SAP,1846.274841,1776.281494,0.547856,0.745085,1844.01001,1775.02002,1848.719971,1779.72998
VP18747,P5,SAP,1831.454895,1776.311523,0.543458,0.745097,1829.189941,1775.02002,1833.899902,1779.72998
VP18748,P6,SAP,1814.624939,1776.281494,0.538464,0.745085,1812.299927,1775.02002,1817.009888,1779.72998
VP18749,P7,SAP,1799.714905,1776.311523,0.53404,0.745097,1797.47998,1775.02002,1802.189941,1779.72998
VP18750,P8,SAP,1782.884949,1776.341553,0.529046,0.74511,1780.589966,1775.02002,1785.299927,1779.72998
VP18751,P9,SMP,1766.774841,1776.311523,0.524266,0.745097,1764.179932,1774.720093,1769.52002,1780.090088
VP18752,P10,SAP,1750.724915,1776.132202,0.519503,0.745022,1748.429932,1775.02002,1753.139893,1779.72998
VP18753,P11,SAP,1733.804871,1776.252197,0.514482,0.745072,1731.540039,1775.02002,1736.25,1779.72998
VP18754,P12,SAP,1719.044861,1776.1922,0.510102,0.745047,1716.719971,1775.02002,1721.429932,1779.72998
VP18755,P13,SAP,1702.09491,1776.1922,0.505073,0.745047,1699.829956,1775.02002,1704.539917,1779.72998
VP18756,P14,SAP,1687.274841,1776.222229,0.500675,0.74506,1685.01001,1775.02002,1689.719971,1779.72998
VP18757,P15,SAP,1672.484924,1776.162231,0.496286,0.745034,1670.219971,1775.02002,1674.929932,1779.72998
VP18758,P16,SAP,1659.734924,1776.132202,0.492503,0.745022,1657.469971,1775.02002,1662.179932,1779.72998
VP18759,P17,SAPEND,1649.114929,1776.132202,0.489352,0.745022,1647.75,1774.420044,1650.569946,1780.390015
VP18760,P1,SAPE,1888.994934,1783.331543,0.560533,0.748042,1886.069946,1781.470093,1892.039917,1787.440063
VP18761,P2,SAPE,1878.34491,1783.361511,0.557372,0.748054,1875.419922,1781.470093,1881.390015,1787.440063
VP18762,P3,SAP,1865.624939,1783.331543,0.553598,0.748042,1863.329956,1782.100098,1868.039917,1786.810059
VP18763,P4,SAP,1850.774841,1783.361511,0.549191,0.748054,1848.51001,1782.100098,1853.219971,1786.810059
VP18764,P5,SAP,1835.954895,1783.361511,0.544794,0.748054,1833.689941,1782.100098,1838.399902,1786.810059
VP18765,P6,SAP,1819.09491,1783.361511,0.539791,0.748054,1816.799927,1782.100098,1821.509888,1786.810059
VP18766,P7,SAP,1804.214905,1783.391479,0.535375,0.748067,1801.97998,1782.100098,1806.689941,1786.810059
VP18767,P8,SAP,1787.384949,1783.391479,0.530381,0.748067,1785.089966,1782.100098,1789.799927,1786.810059
VP18768,P9,SMP,1771.274841,1783.391479,0.525601,0.748067,1768.679932,1781.800049,1774.02002,1787.140015
VP18769,P10,SAP,1755.224915,1783.182251,0.520838,0.747979,1752.929932,1782.100098,1757.639893,1786.810059
VP18770,P11,SAP,1738.274841,1783.332214,0.515809,0.748042,1736.040039,1782.100098,1740.75,1786.810059
VP18771,P12,SAP,1723.544861,1783.272217,0.511438,0.748017,1721.219971,1782.100098,1725.929932,1786.810059
VP18772,P13,SAP,1706.59491,1783.272217,0.506408,0.748017,1704.329956,1782.100098,1709.039917,1786.810059
VP18773,P14,SAP,1691.774841,1783.302246,0.50201,0.748029,1689.51001,1782.100098,1694.219971,1786.810059
VP18774,P15,SAP,1676.984924,1783.242249,0.497622,0.748004,1674.689941,1782.100098,1679.399902,1786.810059
VP18775,P16,SAP,1664.234924,1783.182251,0.493838,0.747979,1661.969971,1782.100098,1666.679932,1786.810059
VP18776,P17,SAPEND,1653.614929,1783.182251,0.490687,0.747979,1652.25,1781.470093,1655.069946,1787.440063
VP18777,P1,SAPE,1306.934875,489.521591,0.387815,0.205336,1304.01001,487.690186,1309.97998,493.660156
VP18778,P2,SAPE,1296.284851,489.55162,0.384654,0.205349,1293.359985,487.690186,1299.329956,493.660156
VP18779,P3,SAP,1283.56488,489.55162,0.38088,0.205349,1281.27002,488.290009,1285.97998,493.000031
VP18780,P4,SAP,1268.714905,489.55162,0.376473,0.205349,1266.449951,488.290009,1271.159912,493.000031
VP18781,P5,SAP,1253.894958,489.55162,0.372076,0.205349,1251.630005,488.290009,1256.339966,493.000031
VP18782,P6,SAP,1237.034851,489.55162,0.367073,0.205349,1234.73999,488.290009,1239.449951,493.000031
VP18783,P7,SAP,1222.154968,489.581528,0.362657,0.205361,1219.920044,488.290009,1224.630005,493.000031
VP18784,P8,SAP,1205.32489,489.581528,0.357663,0.205361,1203.030029,488.290009,1207.73999,493.000031
VP18785,P9,SMP,1189.214905,489.581528,0.352883,0.205361,1186.619995,487.98999,1191.959961,493.330078
VP18786,P10,SAP,1173.164856,489.372299,0.34812,0.205274,1170.869995,488.290009,1175.579956,493.000031
VP18787,P11,SAP,1156.214905,489.522202,0.34309,0.205336,1153.97998,488.290009,1158.689941,493.000031
VP18788,P12,SAP,1141.484924,489.462265,0.33872,0.205311,1139.160034,488.290009,1143.869995,493.000031
VP18789,P13,SAP,1124.534973,489.462265,0.33369,0.205311,1122.27002,488.290009,1126.97998,493.000031
VP18790,P14,SAP,1109.714905,489.492172,0.329292,0.205324,1107.449951,488.290009,1112.159912,493.000031
VP18791,P15,SAP,1094.894958,489.432236,0.324895,0.205299,1092.630005,488.290009,1097.339966,493.000031
VP18792,P16,SAP,1082.174866,489.372299,0.32112,0.205274,1079.910034,488.290009,1084.619995,493.000031
VP18793,P17,SAPEND,1071.554871,489.372299,0.317969,0.205274,1070.189941,487.690186,1073.01001,493.660156
VP18794,P1,SAPE,1311.404968,496.601547,0.389141,0.208306,1308.51001,494.73999,1314.47998,500.709961
VP18795,P2,SAPE,1300.784851,496.631454,0.38599,0.208319,1297.829956,494.73999,1303.799927,500.709961
VP18796,P3,SAP,1288.034851,496.601547,0.382206,0.208306,1285.77002,495.370087,1290.47998,500.080109
VP18797,P4,SAP,1273.214905,496.631454,0.377809,0.208319,1270.949951,495.370087,1275.659912,500.080109
VP18798,P5,SAP,1258.394958,496.631454,0.373411,0.208319,1256.130005,495.370087,1260.839966,500.080109
VP18799,P6,SAP,1241.534851,496.631454,0.368408,0.208319,1239.23999,495.370087,1243.949951,500.080109
VP18800,P7,SAP,1226.654968,496.661484,0.363993,0.208331,1224.420044,495.370087,1229.130005,500.080109
VP18801,P8,SAP,1209.82489,496.661484,0.358998,0.208331,1207.530029,495.370087,1212.23999,500.080109
VP18802,P9,SMP,1193.714905,496.661484,0.354218,0.208331,1191.119995,495.040039,1196.459961,500.410156
VP18803,P10,SAP,1177.664856,496.452255,0.349455,0.208243,1175.369995,495.370087,1180.079956,500.080109
VP18804,P11,SAP,1160.714905,496.57225,0.344426,0.208294,1158.47998,495.370087,1163.189941,500.080109
VP18805,P12,SAP,1145.984924,496.512192,0.340055,0.208269,1143.660034,495.370087,1148.369995,500.080109
VP18806,P13,SAP,1129.004944,496.512192,0.335016,0.208269,1126.77002,495.370087,1131.47998,500.080109
VP18807,P14,SAP,1114.214905,496.542221,0.330628,0.208281,1111.949951,495.370087,1116.659912,500.080109
VP18808,P15,SAP,1099.394958,496.482162,0.32623,0.208256,1097.130005,495.370087,1101.839966,500.080109
VP18809,P16,SAP,1086.644958,496.452255,0.322447,0.208243,1084.410034,495.370087,1089.119995,500.080109
VP18810,P17,SAPEND,1076.054871,496.452255,0.319304,0.208243,1074.660034,494.73999,1077.51001,500.709961
VP18811,P1,SAPE,1315.904968,503.681503,0.390476,0.211276,1313.01001,501.820068,1318.97998,507.790039
VP18812,P2,SAPE,1305.284851,503.681503,0.387325,0.211276,1302.329956,501.820068,1308.299927,507.790039
VP18813,P3,SAP,1292.534851,503.681503,0.383541,0.211276,1290.23999,502.420135,1294.949951,507.130157
VP18814,P4,SAP,1277.714905,503.681503,0.379144,0.211276,1275.449951,502.420135,1280.159912,507.130157
VP18815,P5,SAP,1262.894958,503.711533,0.374746,0.211288,1260.630005,502.420135,1265.339966,507.130157
VP18816,P6,SAP,1246.034851,503.681503,0.369743,0.211276,1243.73999,502.420135,1248.449951,507.130157
VP18817,P7,SAP,1231.154968,503.711533,0.365328,0.211288,1228.920044,502.420135,1233.630005,507.130157
VP18818,P8,SAP,1214.32489,503.741562,0.360334,0.211301,1212.030029,502.420135,1216.73999,507.130157
VP18819,P9,SMP,1198.214905,503.741562,0.355553,0.211301,1195.589966,502.120117,1200.959961,507.48999
VP18820,P10,SAP,1182.164856,503.532211,0.350791,0.211213,1179.839966,502.420135,1184.549927,507.130157
VP18821,P11,SAP,1165.214905,503.652328,0.345761,0.211264,1162.949951,502.420135,1167.659912,507.130157
VP18822,P12,SAP,1150.484924,503.59227,0.34139,0.211238,1148.160034,502.420135,1152.869995,507.130157
VP18823,P13,SAP,1133.504944,503.59227,0.336352,0.211238,1131.27002,502.420135,1135.97998,507.130157
VP18824,P14,SAP,1118.714905,503.622299,0.331963,0.211251,1116.449951,502.420135,1121.159912,507.130157
VP18825,P15,SAP,1103.894958,503.562241,0.327565,0.211226,1101.630005,502.420135,1106.339966,507.130157
VP18826,P16,SAP,1091.144958,503.532211,0.323782,0.211213,1088.910034,502.420135,1093.619995,507.130157
VP18827,P17,SAPEND,1080.524963,503.532211,0.320631,0.211213,1079.160034,501.820068,1082.01001,507.790039
VP18828,P1,SAPE,1320.404968,510.731552,0.391812,0.214233,1317.47998,508.900146,1323.449951,514.870117
VP18829,P2,SAPE,1309.784851,510.761581,0.38866,0.214246,1306.829956,508.900146,1312.799927,514.870117
VP18830,P3,SAP,1297.034851,510.761581,0.384877,0.214246,1294.73999,509.499969,1299.449951,514.209961
VP18831,P4,SAP,1282.184875,510.761581,0.38047,0.214246,1279.920044,509.499969,1284.630005,514.209961
VP18832,P5,SAP,1267.394958,510.761581,0.376082,0.214246,1265.130005,509.499969,1269.839966,514.209961
VP18833,P6,SAP,1250.534851,510.761581,0.371079,0.214246,1248.23999,509.499969,1252.949951,514.209961
VP18834,P7,SAP,1235.654968,510.791611,0.366663,0.214258,1233.420044,509.499969,1238.130005,514.209961
VP18835,P8,SAP,1218.82489,510.791611,0.361669,0.214258,1216.530029,509.499969,1221.23999,514.209961
VP18836,P9,SMP,1202.684875,510.791611,0.35688,0.214258,1200.089966,509.199951,1205.459961,514.540039
VP18837,P10,SAP,1186.634949,510.58226,0.352117,0.21417,1184.339966,509.499969,1189.049927,514.209961
VP18838,P11,SAP,1169.714905,510.732162,0.347096,0.214233,1167.449951,509.499969,1172.159912,514.209961
VP18839,P12,SAP,1154.984924,510.672226,0.342725,0.214208,1152.660034,509.499969,1157.369995,514.209961
VP18840,P13,SAP,1138.004944,510.672226,0.337687,0.214208,1135.73999,509.499969,1140.449951,514.209961
VP18841,P14,SAP,1123.214905,510.702255,0.333298,0.214221,1120.949951,509.499969,1125.659912,514.209961
VP18842,P15,SAP,1108.394958,510.642319,0.328901,0.214196,1106.130005,509.499969,1110.839966,514.209961
VP18843,P16,SAP,1095.644958,510.58226,0.325117,0.21417,1093.380005,509.499969,1098.089966,514.209961
VP18844,P17,SAPEND,1085.024963,510.58226,0.321966,0.21417,1083.660034,508.900146,1086.47998,514.870117
VP18845,P1,SAPE,1324.904968,517.811646,0.393147,0.217203,1321.97998,515.949951,1327.949951,521.920166
VP18846,P2,SAPE,1314.284851,517.841553,0.389996,0.217215,1311.329956,515.949951,1317.299927,521.920166
VP18847,P3,SAP,1301.534851,517.811646,0.386212,0.217203,1299.23999,516.580078,1303.949951,521.290039
VP18848,P4,SAP,1286.684875,517.841553,0.381806,0.217215,1284.420044,516.580078,1289.130005,521.290039
VP18849,P5,SAP,1271.894958,517.841553,0.377417,0.217215,1269.630005,516.580078,1274.339966,521.290039
VP18850,P6,SAP,1255.034851,517.841553,0.372414,0.217215,1252.73999,516.580078,1257.449951,521.290039
VP18851,P7,SAP,1240.154968,517.87146,0.367999,0.217228,1237.920044,516.580078,1242.630005,521.290039
VP18852,P8,SAP,1223.32489,517.87146,0.363004,0.217228,1221.030029,516.580078,1225.73999,521.290039
VP18853,P9,SMP,1207.184875,517.87146,0.358215,0.217228,1204.589966,516.25,1209.959961,521.620117
VP18854,P10,SAP,1191.134949,517.662231,0.353453,0.21714,1188.839966,516.580078,1193.549927,521.290039
VP18855,P11,SAP,1174.214905,517.782227,0.348432,0.217191,1171.949951,516.580078,1176.659912,521.290039
VP18856,P12,SAP,1159.484924,517.722168,0.344061,0.217165,1157.130005,516.580078,1161.839966,521.290039
VP18857,P13,SAP,1142.504944,517.722168,0.339022,0.217165,1140.23999,516.580078,1144.949951,521.290039
VP18858,P14,SAP,1127.714905,517.752197,0.334634,0.217178,1125.449951,516.580078,1130.159912,521.290039
VP18859,P15,SAP,1112.894958,517.692261,0.330236,0.217153,1110.630005,516.580078,1115.339966,521.290039
VP18860,P16,SAP,1100.144958,517.662231,0.326453,0.21714,1097.880005,516.580078,1102.589966,521.290039
VP18861,P17,SAPEND,1089.524963,517.662231,0.323301,0.21714,1088.160034,515.949951,1090.97998,521.920166
VP18862,P1,SAPE,1329.404968,524.891479,0.394482,0.220173,1326.47998,523.030029,1332.449951,529.0
VP18863,P2,SAPE,1318.754944,524.891479,0.391322,0.220173,1315.829956,523.030029,1321.799927,529.0
VP18864,P3,SAP,1306.034851,524.891479,0.387547,0.220173,1303.73999,523.630127,1308.449951,528.340088
VP18865,P4,SAP,1291.184875,524.891479,0.383141,0.220173,1288.920044,523.630127,1293.630005,528.340088
VP18866,P5,SAP,1276.364929,524.921509,0.378743,0.220185,1274.099976,523.630127,1278.809937,528.340088
VP18867,P6,SAP,1259.534851,524.891479,0.373749,0.220173,1257.209961,523.630127,1261.919922,528.340088
VP18868,P7,SAP,1244.654968,524.921509,0.369334,0.220185,1242.420044,523.630127,1247.130005,528.340088
VP18869,P8,SAP,1227.82489,524.951538,0.36434,0.220198,1225.530029,523.630127,1230.23999,528.340088
VP18870,P9,SMP,1211.684875,524.951538,0.35955,0.220198,1209.089966,523.330078,1214.459961,528.699951
VP18871,P10,SAP,1195.634949,524.742188,0.354788,0.22011,1193.339966,523.630127,1198.049927,528.340088
VP18872,P11,SAP,1178.714905,524.862305,0.349767,0.22016,1176.449951,523.630127,1181.159912,528.340088
VP18873,P12,SAP,1163.984924,524.802246,0.345396,0.220135,1161.630005,523.630127,1166.339966,528.340088
VP18874,P13,SAP,1147.004944,524.802246,0.340358,0.220135,1144.73999,523.630127,1149.449951,528.340088
VP18875,P14,SAP,1132.184875,524.832275,0.33596,0.220148,1129.920044,523.630127,1134.630005,528.340088
VP18876,P15,SAP,1117.394958,524.772217,0.331571,0.220123,1115.130005,523.630127,1119.839966,528.340088
VP18877,P16,SAP,1104.644958,524.742188,0.327788,0.22011,1102.380005,523.630127,1107.089966,528.340088
VP18878,P17,SAPEND,1094.024963,524.742188,0.324636,0.22011,1092.660034,523.030029,1095.47998,529.0
VP18879,P1,SAPE,1333.904968,531.941528,0.395817,0.22313,1330.97998,530.110107,1336.949951,536.080078
VP18880,P2,SAPE,1323.254944,531.971558,0.392657,0.223142,1320.329956,530.110107,1326.299927,536.080078
VP18881,P3,SAP,1310.534851,531.971558,0.388883,0.223142,1308.23999,530.709961,1312.949951,535.419922
VP18882,P4,SAP,1295.684875,531.971558,0.384476,0.223142,1293.420044,530.709961,1298.130005,535.419922
VP18883,P5,SAP,1280.864929,531.971558,0.380079,0.223142,1278.599976,530.709961,1283.309937,535.419922
VP18884,P6,SAP,1264.034851,531.971558,0.375085,0.223142,1261.709961,530.709961,1266.419922,535.419922
VP18885,P7,SAP,1249.124939,532.001587,0.37066,0.223155,1246.890015,530.709961,1251.599976,535.419922
VP18886,P8,SAP,1232.294861,532.001587,0.365666,0.223155,1230.0,530.709961,1234.709961,535.419922
VP18887,P9,SMP,1216.184875,532.001587,0.360886,0.223155,1213.589966,530.410156,1218.929932,535.75
VP18888,P10,SAP,1200.134949,531.792236,0.356123,0.223067,1197.839966,530.709961,1202.549927,535.419922
VP18889,P11,SAP,1183.214905,531.942261,0.351102,0.22313,1180.949951,530.709961,1185.659912,535.419922
VP18890,P12,SAP,1168.484924,531.882324,0.346731,0.223105,1166.130005,530.709961,1170.839966,535.419922
VP18891,P13,SAP,1151.504944,531.882324,0.341693,0.223105,1149.23999,530.709961,1153.949951,535.419922
VP18892,P14,SAP,1136.684875,531.912231,0.337295,0.223118,1134.420044,530.709961,1139.130005,535.419922
VP18893,P15,SAP,1121.894958,531.852295,0.332907,0.223092,1119.630005,530.709961,1124.339966,535.419922
VP18894,P16,SAP,1109.144958,531.792236,0.329123,0.223067,1106.880005,530.709961,1111.589966,535.419922
VP18895,P17,SAPEND,1098.524963,531.792236,0.325972,0.223067,1097.160034,530.110107,1099.97998,536.080078
VP18896,P1,SAPE,1338.404968,539.021606,0.397153,0.2261,1335.47998,537.160156,1341.449951,543.130127
VP18897,P2,SAPE,1327.754944,539.051636,0.393993,0.226112,1324.829956,537.160156,1330.799927,543.130127
VP18898,P3,SAP,1315.034851,539.021606,0.390218,0.2261,1312.73999,537.790039,1317.449951,542.5
VP18899,P4,SAP,1300.184875,539.051636,0.385812,0.226112,1297.920044,537.790039,1302.630005,542.5
VP18900,P5,SAP,1285.364929,539.051636,0.381414,0.226112,1283.099976,537.790039,1287.809937,542.5
VP18901,P6,SAP,1268.504944,539.051636,0.376411,0.226112,1266.209961,537.790039,1270.919922,542.5
VP18902,P7,SAP,1253.624939,539.081543,0.371996,0.226125,1251.390015,537.790039,1256.099976,542.5
VP18903,P8,SAP,1236.794861,539.081543,0.367001,0.226125,1234.5,537.790039,1239.209961,542.5
VP18904,P9,SMP,1220.684875,539.081543,0.362221,0.226125,1218.089966,537.459961,1223.429932,542.830078
VP18905,P10,SAP,1204.634949,538.872314,0.357458,0.226037,1202.339966,537.790039,1207.049927,542.5
VP18906,P11,SAP,1187.714905,538.992188,0.352438,0.226087,1185.449951,537.790039,1190.159912,542.5
VP18907,P12,SAP,1172.954895,538.932251,0.348058,0.226062,1170.630005,537.790039,1175.339966,542.5
VP18908,P13,SAP,1156.004944,538.932251,0.343028,0.226062,1153.73999,537.790039,1158.449951,542.5
VP18909,P14,SAP,1141.184875,538.962158,0.338631,0.226075,1138.920044,537.790039,1143.630005,542.5
VP18910,P15,SAP,1126.394958,538.902222,0.334242,0.22605,1124.099976,537.790039,1128.809937,542.5
VP18911,P16,SAP,1113.644958,538.872314,0.330458,0.226037,1111.380005,537.790039,1116.089966,542.5
VP18912,P17,SAPEND,1103.024963,538.872314,0.327307,0.226037,1101.660034,537.160156,1104.47998,543.130127
VP18913,P1,SAPE,1342.874939,546.10144,0.398479,0.229069,1339.97998,544.23999,1345.949951,550.209961
VP18914,P2,SAPE,1332.254944,546.10144,0.395328,0.229069,1329.329956,544.23999,1335.299927,550.209961
VP18915,P3,SAP,1319.504944,546.10144,0.391544,0.229069,1317.23999,544.840088,1321.949951,549.550049
VP18916,P4,SAP,1304.684875,546.10144,0.387147,0.229069,1302.420044,544.840088,1307.130005,549.550049
VP18917,P5,SAP,1289.864929,546.13147,0.382749,0.229082,1287.599976,544.840088,1292.309937,549.550049
VP18918,P6,SAP,1273.004944,546.10144,0.377746,0.229069,1270.709961,544.840088,1275.419922,549.550049
VP18919,P7,SAP,1258.124939,546.13147,0.373331,0.229082,1255.890015,544.840088,1260.599976,549.550049
VP18920,P8,SAP,1241.294861,546.161499,0.368337,0.229095,1239.0,544.840088,1243.709961,549.550049
VP18921,P9,SMP,1225.184875,546.161499,0.363556,0.229095,1222.589966,544.540039,1227.929932,549.910156
VP18922,P10,SAP,1209.134949,545.952271,0.358794,0.229007,1206.839966,544.840088,1211.549927,549.550049
VP18923,P11,SAP,1192.184875,546.072266,0.353764,0.229057,1189.949951,544.840088,1194.659912,549.550049
VP18924,P12,SAP,1177.454895,546.012207,0.349393,0.229032,1175.130005,544.840088,1179.839966,549.550049
VP18925,P13,SAP,1160.474915,546.012207,0.344355,0.229032,1158.23999,544.840088,1162.949951,549.550049
VP18926,P14,SAP,1145.684875,546.042236,0.339966,0.229045,1143.420044,544.840088,1148.130005,549.550049
VP18927,P15,SAP,1130.864929,545.982178,0.335568,0.229019,1128.599976,544.840088,1133.309937,549.550049
VP18928,P16,SAP,1118.144958,545.952271,0.331794,0.229007,1115.880005,544.840088,1120.589966,549.550049
VP18929,P17,SAPEND,1107.524963,545.952271,0.328642,0.229007,1106.130005,544.23999,1108.97998,550.209961
VP18930,P1,SAPE,1347.374939,553.151489,0.399815,0.232027,1344.47998,551.320068,1350.449951,557.290039
VP18931,P2,SAPE,1336.754944,553.181519,0.396663,0.232039,1333.799927,551.320068,1339.77002,557.290039
VP18932,P3,SAP,1324.004944,553.181519,0.39288,0.232039,1321.709961,551.920166,1326.419922,556.630127
VP18933,P4,SAP,1309.184875,553.181519,0.388482,0.232039,1306.920044,551.920166,1311.630005,556.630127
VP18934,P5,SAP,1294.364929,553.181519,0.384085,0.232039,1292.099976,551.920166,1296.809937,556.630127
VP18935,P6,SAP,1277.504944,553.181519,0.379082,0.232039,1275.209961,551.920166,1279.919922,556.630127
